0,1,2,3,4,5,6,7,8
1.0,0.356440074182739,0.3209718925407353,0.2779080843446937,0.2651386932985362,0.2942679857319203,0.31991012566198934,0.24021888371186184,0.21411280803278324
1.0,0.27153541656717445,0.22100930185665696,0.20389001204518803,0.23614670720641845,0.25960563948274673,0.1861207065802809,0.1651384665998079,
1.0,0.2241545424368285,0.18424133492021083,0.20891080291143443,0.2301280027203614,0.16279581906358034,0.14036093366690147,,
1.0,0.18857611119830925,0.18506648756574842,0.19209486021733022,0.14352590332200568,0.11940933198520957,,,
1.0,0.22007752038475,0.20753987287348274,0.146204137013175,0.12158903825462465,,,,
1.0,0.25171016429180476,0.15964346304972707,0.12767117026045832,,,,,
1.0,0.21025144109087118,0.14988199546438757,,,,,,
1.0,0.15317267998229742,,,,,,,
1.0,,,,,,,,
